USERID,OBJID,RATING,LATITUDE,LONGITUDE
JeS7ciQNAY6seqFVrhsIuw,49AFed3Vb3b0kKoicKkbkg,4,57.4756162,-4.2248415
mu6xEHThck91bAyD38XuZQ,ByZC4-X1ZAvvwti01kHF-g,2,55.9530582,-3.2003033
qyGPyPTk764PJg1BK_MrZQ,KKRG0UUeGwaYxzi6Hg86TA,5,33.407427,-111.9099344
PEwe5ITnTgB2v7ymbTMOQw,dUffgo9Lh_Vk9TLuFR5ywg,5,33.5094801,-112.0601964
i6V3NyTdkBVwPpH7r2BINA,I2nw7LGLSHN4uUgnHO5H7A,3,43.6698537,-79.3008106
RMOJLdLHdFai_ksWCMDOoA,UOk3pzcKqk5gcDMcRqQdHQ,4,55.9448989,-3.1886098
le_aqblZJsCDOmapuOZbiw,8TBt9XAVZIZR2Y0EqBHskg,3,33.3785398438,-111.946429086
Imn8qgTWFKkaJDcNilhPOQ,Oph36GsboVlnLReVLyUvWw,4,55.9543267,-3.1860762
fjFYpwpvlIlqoiNa3myDEA,CGpC_L37PBnIbs8TsuBEpA,4,43.7022503,-79.3971027
jI43jHCXx1R-gg_vYcQWww,8I2XBrjf4rOEWx7pnKpVeg,3,43.7802225148,-79.2998219176
Rf730nsizp41XCIsHLjQeQ,DIkgSjte8Y6JPdOreKrDxQ,5,41.4199861751,-81.9092237949
iqQBsjqOF9xgIAbsZ2sAZA,T9CZLWEaQDMH3Ed1009LeQ,4,45.5256849,-73.5979288
8JWu616GR_uAsaDKkl7gog,0HHQRZNo-JeL6_f1hKTxXQ,4,48.7698108704,9.2629574875
BpNAPKjA2O6rTu5APobHjQ,LrrJW6ejsVL7hADfFy87Eg,4,43.7704408,-79.4129859
ltTLCzM4p-1cnC70SPNfSA,14epv49S1PLVkaMGkx1znA,5,36.175,-115.136389
V5U4-iDA2FeO2AlkUrATsg,ETBN1l46kKiv_09UWINASg,5,55.9740981604,-3.1725526056
DNHLMZnczaDuMdeV344Llg,l_1JkUALE7zVKvx9nUBWjg,5,48.800386057,9.2057763463
mFwRTTDW0Yr-rFkTF2cFsw,JqCPbQ02W0Jbxrp6X94KQA,4,43.6625541,-79.4449107
Ym-kB5BUQ9kdgUmQFagAmg,fPKLjYJpNxZ0BQZQbumJdg,4,33.478176,-112.257442
SLuLb54YcdVbT-7WHQi1gw,bVv1Z9uzOtbGznFZdrvZEw,3,43.6672528,-79.7335536
RylA6VZUTRuMGBu4nHKbCw,X8GtmtMqkyOxXsF4Uj2Sgw,5,41.5005454,-81.7059194
dfB-XW_RwAcIKmFrZK7U1A,8G3Ku7hHB5X7k6VLescz1g,4,45.5318635767,-73.6557785881
aOMJKDnntrJ9K5zVXWc65w,6Wvn57wjSrVX7gJM37CIZw,4,36.1024457969,-115.169506073
1fdBpMGBdCjjXRt0-EEGOg,XmgdFa3G_CZVfjtQEJMZfQ,5,43.6572066092,-79.4042482642
0i1hYJwqNuH_jGC_8LUWbA,Ffxs-sjIEWitPAC-y2qb2Q,4,43.7263527,-79.2765583
BGzavA_ddMr-jGmhArv7fg,MhKxvS4skMg_-SLRCy4n0Q,4,43.6688171,-79.3048036
Qb0ZfVOe33QVjNHGoGBabg,VGxJbglGlx-a7Gdc55Q6jQ,3,40.3899009,-80.0406617
wTTalOQvYZheaksFnFc4kw,gQMAcDm8kv8ev7x2BshMwg,4,33.5100117,-112.0960331
-Xa9txKVbyQbNtOcOzmyvw,FhgV22i-nsKvJdLTD68uYw,4,43.6614691,-79.4284853
FKclATu5-fmK6lsAUuHp7w,QgNzpCMWC39mOvD8E_tMJg,5,43.074929418,-89.3980130553
rcUun0KBLWNWz05Q1StMAQ,wMiGwn4qPvEN17CaQ3Zi4g,4,43.6542908,-79.3986851
u9bjjZY_83ydwgRtbVzYvQ,ZwKUXfZguhBD1zsfb0RLPg,2,41.2413988215,-81.5489393374
hfu64kgzsAPCsN-AEkRB0w,P9bybMtZRLoVjWnzo1j_nA,3,43.7340865,-79.3455565
M9rRM6Eo5YbKLKMG5QiIPA,MCX_cBs_LUqzuUzd-hCHCA,4,33.4571063,-112.071074
SB6WZI5iCB4zjXjDED01kA,O9J0XoJR16wWbSZpXs9Uwg,5,36.1148713,-115.2066735
Rttywvumr25Tldh4Ln7Udw,PEulzjDwcSL_ujv5mRbc4w,4,33.5969471,-112.1666623
6EdfElu9BdsecacShHIpTQ,1M1A-s6BbnzK3eURw01rZQ,5,36.1139123,-115.1369385
e6CklzQiZfjUmSvx9IViYg,vnK5vDg0k8JwxlLI_kjhXw,4,41.1535592,-81.3570444
Pf2lMKHB8Gb5OUxVjMkRTw,L7bKMhcUwQO80nQPTzPNbg,5,45.5240139961,-73.5946547985
2jKzO_01d12oiu-2bOYcYg,j-5O-Ehd2eaCHYgmTSfoRw,1,40.4405558779,-80.0019637537
E8wii7KB1oqrP4FS0qGkrQ,5zDP3Y2hdh6GJL9DVbQ2KA,5,36.019811,-115.053357
A-IkCqnYosZa49XD9qiSww,_ZLyYJUy8bJJplTyVi1Oug,4,43.7540588,-79.625325
IaJqstqe6Y3rmKZNgIskig,Yk2joR70TwHAdI0FnukFog,4,48.7800001,9.1773935
QizoV4-z0W1E3oKsNTgqAQ,Oh_mShbdmaoRX8iZVdE0vw,5,33.6011167,-111.9834389
FjLjhctoqExe9TJ25EcsdQ,7BsdthkYwRmJpUX7huwhHA,5,43.657285,-79.448031
WPNYp3IyJpOSJ4bhFbYAcw,4ZZUy_puHjqkv5Z9OO9qKA,2,36.124423,-115.146372
jzjcDOIaiJOP5mci0FEStg,Ndozr_--5-wzyDJ2T7TfpQ,4,33.5258838,-112.047946
ffPY_bHX8vLebHu8LBEqfg,banZxALDoaQyJ0liTL0SfA,3,33.6417771,-111.9055968
g2Zj5hU-npVoImiq5S2D6Q,O0up9EfBpKaxtQkraoC4yg,5,33.427562,-111.893312
UNPpU7du1R30PaPZ6SBQeQ,8ighogZ3nMpwdMiAXrS3EQ,5,35.226246,-80.844491
JyScnITdnMGLpE8uU93G_w,d_NwSdTDoJOyxD9Su0FcYg,5,33.34517,-111.862212
5ANQiGT0d0RWMJG1LCvNWA,YauBkH-HEx148jC0pv4Hcg,5,33.5303818,-112.0470752
y2kxWCanqSRDBo50wiQE2Q,SSfhBAt1-5Hu4eb_HZX5Rg,4,35.1518374,-80.8304036
bk0g8mHZh45Tbrmd25bK0w,BTDPN3hMRrENFZNb76lPKw,2,55.9571471,-3.1850104
j9AYnOtFC90VpDFbma8Q3A,o9KcGDv2Lkbtit7mxZs8qA,3,55.9490807,-3.186781
Qsu2EtNn99_oVG9bS4Miaw,UQwUcl26pEJhuEAI0mCnzg,5,43.646228,-79.4093908
hTZb1INhnCG8URaFywVoYQ,OfBErjRUsk4iz_BhpBgDBw,4,43.655899,-79.392617
HV24bliLib6FuMW3bWBrpQ,KL1oif2ocGH2dJ4w-oT_Mg,5,55.9382143,-3.1739615
sbb2XUj9aYh5zP6gTJ14lw,hDD6-yk1yuuRIvfdtHsISg,4,40.4290289,-79.9822249
fkMiipV4j_DG5nSoBnZvbg,PTXWVNDaDZkNRAbHO6YhPA,4,43.6640764,-79.41636
vQnR9L9HILjw4PgWB8q1cQ,Qc8kNFkr5q4xNah4iC0haw,5,55.953835469,-3.1962980127
XLNaiWF21OsAf0fMV6kuSg,1BrIPwRhJHOp6yBwjoRtgg,4,36.195612,-115.258259
69y7eZP22sPr6fJ_fxGB9g,JXSWuEmgwFDbRgniPpeoxw,3,43.6920228,-79.578359
WVTxk0-DxPKJ7TckvUx_dA,IRDF17rbWFWd3E0Dbm74Kg,2,43.6490287,-79.3838042
bcxcQhp0sKYd9eUnEVUzPA,ETBN1l46kKiv_09UWINASg,4,55.9740981604,-3.1725526056
WXlxViTwXHPBvhioljN9PQ,1E1BN1eJQX7j6EdepVxoMQ,3,43.6511193,-79.4769534
6ORiBNRD1FpaIJv3yLRZ4Q,GTwQgfi8DN23D9fMURYUdw,4,43.763983,-79.41138
BMmtD4a2uTyFxDJ2qHUbSw,FzDeRN6HRRVpxoz2XjUOsA,3,43.654687,-79.4020952
VgGkH4Z6U0Mqjt39LjlR1A,d3Wz6ENnjMHtRUXfg8idaw,1,33.604156,-112.149292
u2NjjrFtg4ZMsoDXtDBqjA,no4HOgpYzNDHpa4oa5Zp0g,2,43.0562431,-89.3890175
a0PH_2zKVQExMP5w-OJQKw,TJNoCQ-iFkHQhVuRpEjgFg,2,36.123621,-115.2074151
qHwj63QRTu_rWWGMNuoQlg,cVlW0omVTRaVJqnT-OBBsQ,5,43.6426372,-79.4257699
0nqshyLgABOSyTfJUTthjQ,ILPp2_e6_PcKsHgv2FkuKA,3,36.1430021,-115.2441724
5wVLW7EhvHaKoYy3tRhfrg,w2tr0PA0b3tg8pId0kjM-A,5,40.438345,-79.921365
vKUlUXLVylwdttu7h1_Y5Q,ZPWEawq1b37IcMFH9zA-_w,4,35.2279675,-80.8412983
zsZVg16yjZu5NIiS0ayjrQ,XUB8hp83Wv6AXou544uIlQ,4,43.6487989,-79.377744
Yl7OYdHuYmr7K-IW9_ayng,6tmWnjdqehrfKowgq6vKVQ,5,43.6623757474,-79.4235932469
mrru6hbeQLvagU4vkfuqmw,AdwllxAaoyzbV42ix2vfYw,4,43.6704061,-79.2983962
EILVLAwEPdGAV_ZC0edtgA,Yp1swb-8pO8i-6-jaK2tsA,1,36.0624835344,-115.04578047
xDYZjoE02HNXMH9dZXVlig,Dol1vDe04KRuzX2l8Klvog,5,40.4651258,-79.9423817
JMTr179r5SGHC_rPUBSWfQ,Dxp9SElV1f5MwPxIun_47w,2,43.6674139,-79.3128308
YvqFcX5s0cHhqAFrXvNOHw,IWOQNyRqWrnqQA5K49eK5g,4,33.423003027,-111.940655568
Ytjon2aVUm09CMdfGJxZYg,YnGa16TSqBCcQyJDm9PIuA,5,41.4841731,-81.7033712
dn56tvnl3NIWcAE5-r-oJw,_3mq1ptgCIwzaIG_P7BV3Q,4,43.6532483,-79.3623475
A-IkCqnYosZa49XD9qiSww,wCtFALMRtlBqFSRAsrecEA,1,43.8342382,-79.5581323
ptojgtC68cA31QgNkuRSKg,XmgdFa3G_CZVfjtQEJMZfQ,3,43.6572066092,-79.4042482642
p_azadim_uWFOXAhhKB3ag,fRKqHIt0H0uLlD8deiY44Q,3,33.5804903596,-111.880425326
qnJEn88UBRXh8kTCggNOWQ,-3AVh1GtLRc-HOwORLuzaQ,2,36.062574,-115.0485625
mrru6hbeQLvagU4vkfuqmw,vvA99tqHFMVgHnB7WmhO1w,4,43.7067926,-79.3968422
eRdQFwGEHvy4ifUYagzsTA,7BIbvCkI7AXQMVC1-DHpCA,3,33.333854,-111.9123807
-pXs08gJq9ExIk275YLvPg,lAUFPjJPgoiIxrv71nVZ2w,5,43.6540005,-79.4016809
renPzRDqMZpMaHiCD_e1_A,Yp1swb-8pO8i-6-jaK2tsA,4,36.0624835344,-115.04578047
qmSSQNWodZTVCFAk6mjYqA,f4yqw8W3RrcLsNO9H7UYwg,5,36.0257167,-115.4022731
nVNG_EGrrES_KaZx3USxZg,JO8fpEpWlqFmjAwWZW5Gvw,5,36.1272492461,-115.172281713
yeX7tzZZWCnphQifRJglUg,e7hLWm0qh_2b__dLx49r9g,4,44.0530859,-79.4572518
HDxYCo93XPSE6X0h3lG5gg,qYC4CDGP2wh1-VKPcWBYfA,3,43.6482387,-79.3917238
DBHCFW3mSmmOEpONHVu1rQ,kEq7eudoX5qdcaSLAq3axw,2,43.6624484,-79.4445683
0-wo7wKN_Rp0Xs6cBMEDJQ,komzhGg42_H3VcpvNoagMQ,4,55.9483912079,-3.1922497
1WMkREeVSBvXZ6QON44ucA,4QvHTHxyAbFKG-H2T2S3eQ,4,33.3830888,-111.8026577
t8a4wTKqHjF6b_6VqBfr8A,g8OnV26ywJlZpezdBnOWUQ,2,36.144667,-115.239955
dwmciE9bB4Naug5SvM8KZA,MfC-gz4G9vs7I2A28ino6Q,5,36.0102597,-115.1364187
imK7v4l8CH_9r7ReMipA8g,QWx2bRDU9ApVZMvn1qbT_g,2,45.4572343,-73.5717131
wSAQBB_q0iz2Cq-YQHpi8A,dimv16yFu0JXR1n1SAqedQ,3,33.442946,-111.92746
qWTeFVdxXS-H5l41XA_Lxw,NpWseKUW530F9Q-RjRcrCg,3,41.500292,-81.666541
SaSXRzjHx3SMTNnW90PetA,F-didt3KlwKCw6JARo-RzA,5,41.498545,-81.4939648
BkidByf5jyDAy1oN2U4qyA,HUr7xaaplZQ5jxb_zF8ing,3,36.1585873,-115.0779796
o0WGr8L3BWfH2Bslpnqw6g,MJ2Llajfj8DS3zyCJim1rw,4,55.935392,-3.19415
_1U_RyYbonRFbTVPLAlWFg,Ru9jxGXp0xXXkFDWXm0D6w,4,43.6263593684,-79.6801825438
tSDeB-PfBtiFaHw2k2DPLw,FsTBsDUfHfgzCiM9ISuOdQ,5,43.6707307,-79.2983891
bK0Ks2jPa67OHFiesKaAOw,3sVoCRDBRBuL_njT2LaNyA,5,33.4259647,-111.9402513
4rE2OpB4hV5lxSHigwrKHQ,msq441xpTMAdWuOtn9t30A,5,35.4084746959,-80.8631285654
9KS6i_CjljjOuBwhX195KQ,R_9PIy-iFsZOU52S8TTK_g,4,43.6552598789,-79.4144846678
hutJzKEYHuVq6CP-XSARgg,NE-4h5MXvFUsDEj4UzhxaQ,5,55.9522575,-3.1119867
Uk5x9HsriV5imN2fDNA0fA,SBA_VqJGXBoTjwZwoxzxIw,4,43.642798,-79.4082542
tVOyVHfNtmGpunRf7YU2jw,NQ8KYr8uiQqZIZSt4NDejQ,5,55.9473612,-3.1843425
XChCfeJ6Yx2NDJIpIgRhyg,iX0XUpk34WqHfUuLjPhR9g,3,43.6584486,-79.4416846
RY9N17YrTHmajVFft87OQA,KqtmbsZUDNNspTp1Yn2Mtw,5,43.8218276,-79.3264427
3lVLT3IbXB8s1KAgR9NpDg,rNqSjfRM09T-VOjRTAF66g,5,33.3370652759,-111.875395511
N7E-CfqdME28dakWdEKNvw,3Gihlnww_C1bao7zKkj2gA,5,33.626933,-112.100731
y5rqDe6uO06WKZ26-Pla8g,pRmb8_tAP5y4YPt_viL07g,3,36.1577579052,-115.288262449
HdUpeg9oYzvzHIgeJuM2uQ,8WIvQavDGCyOa-i1uLCKWQ,3,43.7441494,-79.297816
cMEtAiW60I5wE_vLfTxoJQ,0owO8bvP8RgiAgimOLxXhw,4,33.491695,-111.925624
hqZiOnwZ3J1s7piCBUN6Ow,Aat0Vlp2zz2e5nZkzKosiw,4,55.9562946,-3.185985
jKx0XOTrnT6gHiiRZ-UVKg,1ItxkuMUFVJCNEn8XXPu4A,2,35.4440359,-80.871658
8JGqs4-WtU1jMYcdFKEKGg,P6SBB1EPVJ6VwVnxuY0mww,5,55.9467152,-3.2046452
VDsO7_0AOpC9y6P_X6f2ew,7BIbvCkI7AXQMVC1-DHpCA,1,33.333854,-111.9123807
oJ5bS3t6V9FDkVlaSeNsTw,LHLueJBiFkQhbKzdsLh0Hw,2,45.5200726,-73.5862765
jK5tFqG7g5Q81C8Kgd-7jw,i-ywLm8zqwvtYobrk3DjxQ,5,45.5136831,-73.5728609
JeS7ciQNAY6seqFVrhsIuw,GTPNAXlbiWRmLm3N7ixI_Q,4,55.9513097,-3.1894956
RROLYsQezNa4ddSapS8uEQ,7mSGmBkDYokjahDSm2aW0A,5,33.5946788,-112.2222804
uAmp5DTo0o9_kHcoPi4nXg,MGYVtKoCsLnuy6iyEuVBgQ,5,35.2260438,-80.8361809
2TQchreNk5TXil8JBtAsug,0H0D6jU2CsSMeOst5h-GlA,5,48.78019,9.17786
kcmnNN6PhjwDoyZ6SFVuTQ,PhIDDFL4EkHnpAveqKrciw,3,55.9508836714,-3.204269126
WbFk1imKyG8zg8jRFpXMAw,olmCDBoMF-EhN8U2livBSg,4,36.0109982442,-115.119957995
aKor2TZT4bP4f118Gmjf1w,44WB6uauiLD_tUFwcF3YkA,5,48.7638405365,9.125083691
YpnuAoUgJQFsEh06cCbjkA,ujnkGDJvDHiq7hT4tl8xxQ,4,33.5947815,-112.2221893
u_wqt9RshdZsoj8ikLqoEQ,4KmrrhtfnngTVFa2d5LAjg,3,36.127858,-115.165969
bJ5CG5cBguo09dqLFTyHjw,pPrkPjvS1tusBcgtLYs__A,5,55.9508334,-3.1824346
mVujWzkq56Rf88w-9HuPIQ,gQMAcDm8kv8ev7x2BshMwg,4,33.5100117,-112.0960331
KsK2VrCDys9hzpT5JMkkNw,YmVcOfuPXRmyse8Rq7S6vQ,4,35.2283649,-80.842652
Wus7S9rFi7xYxmNgFm0UOQ,01fuY2NNscttoTxOYbuZXw,4,35.229054,-80.8673698
ybURek54OkDGsyqWhBmUjQ,6lcRVoeg4hiy52_sj3H4HA,4,55.9396812,-3.1800832
jnB_saJqNfOmVoCWquhAzg,Qq-Li53_mV4pBAWHGGFvzg,4,36.109502,-115.172707
-tBJZffckiQC6zhPlwVpVQ,4kzyz4mausm1D18oLj25jQ,4,33.4804942,-112.0141345
SJHZlBsy0GF_HYRN7wG-6A,1HNSoWfoYODV2u8FBXSZZA,4,55.9122186,-3.3174303
-ngKtxn2tB_c3fnNouRM5A,4Xnt27bG3pFYv-FpQWsuCw,4,43.6863749,-79.7609941
OygAGE7jdqmMKjpx-sh9Wg,p4JsD_Ya0NRXNdnhbVBs0A,4,36.0612766,-115.0414723
wwPSdOrW0jVNgzr8whD0Jw,WrneFliXVLpWIB6_9WuosA,5,45.4679944,-73.5907949
ZGM-hsejhwGQKnROvcBBCw,5AzGqv0jjRMXrcRIE1zCvg,4,33.5232447363,-112.046871378
FwkBQO-lA-EgkA8t_EHqfw,Js0h2_awGBZCbz2XG3aRpw,3,43.6478358,-79.3961224
rMf-f_LrZOFldWnnwxX20A,oi3FWENKZ5y_bDCpEb8yOw,4,36.1265763848,-115.166935203
IJUK09nIK5HL091537Jhgg,NBzGH18iPeou72wxBl27sQ,4,55.9422351,-3.2408065
LRy3JGI2EaksnC4N5Z6ifg,d1FNuJ5kvfUlYRItX98WFw,5,43.0344303,-89.4238608
bpgfLdp69PIjI83hIsAwog,NYf9TKBKPpa1wkA_uwIlfg,4,43.0832527245,-89.3643164635
5QFws6LKMCZCgKHl8WR1jQ,cF98fzqrMnikhXhuSz6ruQ,4,41.399805723,-81.6257270298
rLl5jjjUK1crVfzbXoQrTA,STzLrBgOr_-Y_cVs3t7jFw,3,43.8434746,-79.3876864
iSC96O2NjQc3JExGUHQG0Q,2iTsRqUsPGRH1li1WVRvKQ,4,36.1678783157,-115.140640475
WP7FsUsgNW24s7HH5xi7pg,V__sttfPm2hqTWjJVlB8qA,4,33.4220781,-111.8558475
ocB1WhramMTkICc5sZ1bUQ,eDlgbI0Qg_mmI-Osvci0gw,4,33.61648,-111.9264151
JnGtgOPpkjyWOvWM0SYEXg,FcFBgOQuIShzoHG83h9Lyg,4,36.1022631,-114.9317574
34kqizfuRlQebK5o5qazUA,-Fq75GKdSKwhTVISzyc6rw,4,43.6789975,-79.3442872
fS0qqxHfUtJUcgbA5pqEnA,a-rYwJB_2a78B6J591k0xw,5,48.7881069,9.1939684
0J9mtVJ4_QGsXYVK8qJzOQ,-0mgn9dRi95otXd_h61LdA,3,43.775552,-79.4148128
rgkQ6g5RM07PxJbwCVtBBg,PrWHqgeH3fVLimrit6jIiA,4,45.4827712,-73.5754832
19_nydikqhfd5U-gRGXMBg,fYZa6ZbE64ZbFqEU55kRDw,5,43.6707146,-79.4212136
tQuEVOwokhp63Xl6wEvmqg,9RKjjuTQYkYpGmCtfVsTZQ,3,55.9654787,-3.1759824
hWDybu_KvYLSdEFzGrniTw,p4VmOBPvdsZHxAmsTuMWvQ,4,35.203487,-80.824446
DOajn8AtMjNtCZ87YoIlwA,hUCujBvgttk5jNh_uQwi2Q,3,40.4650793,-79.9425116
bazNbGSJHc3FEV8vQZ4UtA,LpEN6lnHYe5zfiaNQ1XNLw,5,48.750545,9.177134
5lxTlix1T_3NRjviwZ3Ayg,FVjnVMn1zuo_yRa9Xxl4Xw,5,43.6495919,-79.3914705
PKEzKWv_FktMm2mGPjwd0Q,1BrIPwRhJHOp6yBwjoRtgg,2,36.195612,-115.258259
zIXUuzj1c819jQLkqTfBBQ,S5Q8AMyU9Jf7G7Pq2Y2HNQ,3,43.5247321,-79.6837308
VE-MQT95EqQePD4zQ8kVwQ,aD0EslPREWGDlSpD0RMlEg,1,36.1278838165,-115.224121095
DZOA0yCbH4kDS0s-dHXWFg,JyxHvtj-syke7m9rbza7mA,4,36.0950586541,-115.208877933
oNNmdXf4R9xktTZHUvAQnA,Mw1Q04VtMm3vG3pBByXRtQ,4,36.1445244,-115.1908324
xlynctesxBjMACgpoYqEmg,2iTsRqUsPGRH1li1WVRvKQ,5,36.1678783157,-115.140640475
l7sZTLRUBK0k3xjRTj1CSA,40o-_QAm2UTFrugmqjGMiA,4,44.0566008421,-79.4300508374
cyuDrrG5eEK-TZI867MUPA,EoGCJ6Ff8VwF0hPg6zaOcA,3,35.0226294,-80.8472303
IfLTw-yFMpuiqAdYRxLv8Q,1BrIPwRhJHOp6yBwjoRtgg,5,36.195612,-115.258259
KPY6FvT6h-r0W0HAC1Buag,NO9nEoyo26BRO_POxSiUXg,4,55.9603805,-3.1825136
U-gTELjE8Ildbb-_s5PopQ,W9UwtpOVdAgk5NKhMd_tcA,4,55.938032,-3.192949
FutwvaLIhFLlmZwE7g2p2w,vuXz17TgImV6_VNYwFkKYg,5,43.6534535,-79.395621
rUF1kmoZWeRb4Bgr2grFzQ,8olG8J91NG_QU92WHG5QfA,4,36.1191125,-115.2797333
i8hCMZN-0bHENsHZKHpC-g,xezyjF7ddLjqNjG5sp3AzA,5,41.4873081,-81.7667058
IZRUOQSuJVSr2ZOiJjbfgA,rNqSjfRM09T-VOjRTAF66g,4,33.3370652759,-111.875395511
135DbbQnr3BEkQbBzZ9T1A,L0DJ7-GUDMLIlIR-7vykvQ,5,40.4619134,-79.9490101
i8A3MWU33_mtMu3LUMlnWQ,Cw4CAZ3t7X1S-0svpc4YWQ,5,43.6518348,-79.4084137
X2uF3C3YBD24xcgKA104Sw,M8r8_asmCqkcn9g23G7d9Q,4,55.9417139,-3.1818301
JLdxmsngE7cjrwNT7zqgyQ,iMrIYrKrJByq-vWkEJ3Qug,4,45.5076072,-73.5602825
m7z-tX6XDZ27xGhGjnI21w,jcFOXpHwpH-OolCW_PN1Uw,4,43.8311881,-79.4043521
rrCvRjWHB0joS557FsWTog,0J3ikQKkYlwpRm1UZJtqRA,3,43.6551596,-79.412779
tWBLn4k1M7PLBtAtwAg73g,uNJfcua4yVuU_EBWED3Mkw,4,43.65496,-79.433873
b-1RbtFxS17PfZnvDtkbZg,251cOqWFI9t0udLSdS6SCA,1,43.6687183,-79.3043461
4N-HU_T32hLENLntsNKNBg,07F0eE_JHkH4Op0vpR_v4A,1,36.1023414,-115.1101106
H4W1CyyrU3Ru3rcSMkCG7g,-DHp9Um9tV2V2b2Cq3BgDQ,2,41.4765011,-81.4976341
z3WHx5PVY6BglO4d6Uo9Ww,ues2rFe_hbRC7s232PX5QA,4,43.0734677463,-89.3833705601
H5d_nFqzwrREE-YduK2ABg,72Q-Gu4rye0kEMWuw7P2oQ,4,40.625265,-79.9423668
Ck3-SikwEb0U9G7RKh-O_w,bWucOPNoIjd8ECdiDyVq9Q,2,33.305778,-111.8287607
VMGBoRpjgwB0uEWdG-nZ9Q,FGm7041jljKgeGW66QwNoQ,5,55.9380745,-3.1786687
LNPyE5X1K5B_flcTCH9StQ,zKw09ftu1730wEIZBZPoFg,5,36.1925121686,-115.306496538
xH63knKaVhclXU2gSP1q_A,MmHg20VupqMSQXL0jLNFmg,4,41.5025982,-81.6211125
_ykg4Fp8j_tU83q2tYC2FQ,1lRytuj8IdLMHDFl2LetxA,5,36.1153808,-115.1981452
VigsAph76fP7pechJ743EA,A0X1baHPgw9IiBRivu0G9g,3,36.1575911274,-115.285657683
IwWNnGeUT7Jf-OA3VeVbhQ,ryWISrePpkk7MhqXN_tsAg,4,48.77577,9.17756
O3pSxv1SyHpY4qi4Q16KzA,0Ovh4Vn9ntMt5Ara-ZP2sA,4,43.6401061,-79.4212152
qPVtjjp8sNQ32p9860SR9Q,iBlQvqiy5Rg2h-y9TS1yOA,5,36.1486886,-115.3334382
0QFRacYdFbTGsDK1w4eE1A,B8BRC2kzVsKfb-ifNlu4yQ,3,55.9337614305,-3.1043346869
VJdemYua1fU6JaDH5Jbu0g,B-_lsTh8uZx98Fe_esk1aw,3,43.6450817,-79.3974485
N3oNEwh0qgPqPP3Em6wJXw,1Lbq92b6B9z1FYk5mS2R9Q,4,36.1443755,-115.2326129
zT9WFNJXeQZBA-WJMsV4Zw,70YUJDNFHfQtR_2LzFXFfw,3,43.6141866,-79.5590189
sya4uhCAC9cCakEUjyEfKw,X6tW7CdPkkeMOXMbUobulw,4,43.552417,-79.5847967
xXQTdJXPGOP-NUYctcQw8g,DtuC7O4Aw63gPnG0eCxGKQ,4,55.9428958,-3.2828612
eAJ3Ip0vh-zuk_BmcmchYA,Rb9pOIF2xdDqyYUl5OZr9A,4,33.4889308,-111.6238381
B0ENvYKQdNNr1Izd2r-BAA,aD0EslPREWGDlSpD0RMlEg,4,36.1278838165,-115.224121095
g-eNkXuO7mM_xKXee2ik8w,MRESRKIdbNOxsvQNAFo8gQ,3,43.8548253506,-79.4335190579
sM-eevGF9YOtgVSLGZiRzA,nO0UrzXWSzWkghUGL7fxuw,5,41.397167158,-81.6506751484
mT58qIyPP1gPrpeOUs6SAg,_dmUtxVFHoiW9uXd-hejWA,3,55.9426982035,-3.2209794578
sEpOSEvfLgatlavQKYE7GA,q7VyMM2cS8Ol-VZ2VHYjMw,5,36.1995093122,-115.27795354
rUoh_VYfSJenyjN0K7JVng,Pqp0cS2i03WKtZX6ZcRd5g,4,55.9311362,-3.2189002
dGUOe2TBchiGvU1BNkmTog,Mz19_LIe7xo93Lylk7xX0Q,4,35.0625964,-80.8122866
Ieg1z6bc94U_RfS-OGxQ_A,BKlP-rmStGC0CA_Me9m1ng,3,55.9475172,-3.1969975
CxDOIDnH8gp9KXzpBHJYXw,R1dqoMfSnPiG9kbLMaXlVQ,3,43.8238258,-79.2476563
JSVSbCeCMxtIzA5DpyU2qQ,Go7A32yJ0eFXqE_-8Os7EQ,2,43.7909589,-79.4452533
gYzZc_9kk-JJEL1uGIr2AA,tKkJERlh91EGumsD3pSnYg,4,48.7789562,9.1673052
Zk95TMXDx0zMUhYq5u8pxw,5IEmInzR6tlsyAuOPzmvNw,3,43.6537863,-79.4516918
8ylLCne6ufPaNHmxF9clFg,DF9ffUVfpjYYF6_5ASLg4g,3,55.9402086,-3.2038005
DcpYaji0FxLFE23Z3OZXYw,a9BXhixvOXSqdflwtngieA,3,55.9454859,-3.1867635
J56C7Dc9E7Q0mpMTJGW6Qw,Y1wzvTTI_rSAJOF1224LCQ,1,43.834295,-79.305282
T8LqkYbwMPZmvXSsUfN8sQ,Ql96nKGTfWrHh2giUsIyPw,5,33.49577,-111.929344
B-60XQ_fR72PevFzHM-ieQ,wEylWCEFDDIDDFuoofgdDw,4,36.1142773,-115.1709763
eY6TPklHTeOaQt9F8a_SGQ,_PqvLxLW1uZJlJZzGMWErQ,2,43.6569163,-79.3838421
GJ7PTY7huYORFKKg3db3Gw,FdrZJQL_FYKqR96L05gzcg,5,33.5221451,-112.0649741
FrZ-A4Oii_8-j2jm-CmXvw,9Uju4PPwIKNrBUOfsjBbkw,2,33.5754388,-112.0651768
exEElE4pG-ZwoCMwoYddeg,9fnLB3KgVuzDuq-UuMXFyA,3,35.347476,-80.853869
kDGhswMrYIOaFJAViW_nCA,Ns08SBgBbVWlY7ifP-rE5A,4,36.109622,-115.1732124
