[INFO ] 2018-05-22 11:37:57,758 -- WorkingPath: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/
[INFO ] 2018-05-22 11:37:57,770 -- Your original rating data path: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/reduzido.csv
[INFO ] 2018-05-22 11:37:57,771 -- Current working path: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/
[WARN ] 2018-05-22 11:37:57,775 -- You rating data is in Compact format. CARSKit is working on transformation on the data format...
[INFO ] 2018-05-22 11:37:58,066 -- Data transformaton completed (from Compact to Binary format). See new rating file: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/ratings_binary.txt
[INFO ] 2018-05-22 11:37:58,090 -- Dataset: ...ARSKit.Workspace/ratings_binary.txt
[INFO ] 2018-05-22 11:37:58,093 -- DataPath: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/ratings_binary.txt
[INFO ] 2018-05-22 11:37:58,619 -- Rating data set has been successfully loaded.
[INFO ] 2018-05-22 11:37:58,628 -- 
/***************************************************************************************************
 *
 * Dataset: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/ratings_binary.txt
 * 
 * Statistics of U-I-C Matrix:
 * User amount: 548
 * Item amount: 549
 * Rate amount: 607
 * Context dimensions: 2 (latitude, longitude)
 * Context conditions: 1096 (latitude: 548, longitude: 548)
 * Context situations: 547
 * Data density: 0.00000067185363493266%
 * Scale distribution: [2.0 x 61, 4.0 x 194, 1.0 x 33, 5.0 x 180, 3.0 x 139]
 * Average value of all ratings: 3.703460
 * Standard deviation of all ratings: 1.152765
 * Mode of all rating values: 4.000000
 * Median of all rating values: 4.000000
 *
 ***************************************************************************************************/
[INFO ] 2018-05-22 11:37:58,631 -- With Setup: cv -k 10 -p on --rand-seed 1 --test-view all
[DEBUG] 2018-05-22 11:37:58,640 -- Fold [1]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,647 -- Fold [2]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,662 -- Fold [3]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,679 -- Fold [4]: training amount: 547, test amount: 60
[DEBUG] 2018-05-22 11:37:58,699 -- Fold [5]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,728 -- Fold [6]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,756 -- Fold [7]: training amount: 547, test amount: 60
[DEBUG] 2018-05-22 11:37:58,840 -- Fold [8]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,847 -- Fold [9]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,850 -- Fold [10]: training amount: 547, test amount: 60
[DEBUG] 2018-05-22 11:38:20,163 -- BPR fold [9] iter 74: loss = 324.52515, delta_loss = -0.8239276, learn_rate = 0.06709027
[DEBUG] 2018-05-22 11:38:20,171 -- BPR fold [6] iter 74: loss = 345.74252, delta_loss = 2.7116785, learn_rate = 0.015213214
[DEBUG] 2018-05-22 11:38:20,171 -- BPR fold [10] iter 72: loss = 371.83603, delta_loss = -3.5769036, learn_rate = 0.006570873
[DEBUG] 2018-05-22 11:38:20,176 -- BPR fold [5] iter 73: loss = 323.8053, delta_loss = 8.37956, learn_rate = 0.063895494
[DEBUG] 2018-05-22 11:38:20,186 -- BPR fold [4] iter 73: loss = 367.21613, delta_loss = -4.1579638, learn_rate = 0.0032854364
[DEBUG] 2018-05-22 11:38:20,194 -- BPR fold [1] iter 74: loss = 365.91672, delta_loss = 5.227508, learn_rate = 0.0034497082
[DEBUG] 2018-05-22 11:38:20,237 -- BPR fold [7] iter 75: loss = 323.23508, delta_loss = -1.5502651, learn_rate = 0.033545136
[DEBUG] 2018-05-22 11:38:20,265 -- BPR fold [3] iter 74: loss = 318.33432, delta_loss = 4.6259856, learn_rate = 0.06709027
[DEBUG] 2018-05-22 11:38:20,306 -- BPR fold [8] iter 74: loss = 314.3002, delta_loss = 18.779427, learn_rate = 0.031947747
[DEBUG] 2018-05-22 11:38:20,367 -- BPR fold [2] iter 74: loss = 348.07635, delta_loss = 5.1857824, learn_rate = 0.031947747
[DEBUG] 2018-05-22 11:38:20,391 -- BPR fold [9] iter 75: loss = 319.27905, delta_loss = 5.2460732, learn_rate = 0.033545136
[DEBUG] 2018-05-22 11:38:20,391 -- BPR fold [10] iter 73: loss = 367.98575, delta_loss = 3.8502862, learn_rate = 0.0032854364
[DEBUG] 2018-05-22 11:38:20,391 -- BPR fold [6] iter 75: loss = 345.32565, delta_loss = 0.41687465, learn_rate = 0.015973873
[DEBUG] 2018-05-22 11:38:20,404 -- BPR fold [1] iter 75: loss = 372.35654, delta_loss = -6.439817, learn_rate = 0.0036221936
[DEBUG] 2018-05-22 11:38:20,429 -- BPR fold [5] iter 74: loss = 318.08218, delta_loss = 5.723107, learn_rate = 0.06709027
[DEBUG] 2018-05-22 11:38:20,433 -- BPR fold [4] iter 74: loss = 357.505, delta_loss = 9.711116, learn_rate = 0.0016427182
[DEBUG] 2018-05-22 11:38:20,459 -- BPR fold [7] iter 76: loss = 320.2225, delta_loss = 3.0125575, learn_rate = 0.016772568
[DEBUG] 2018-05-22 11:38:20,490 -- BPR fold [3] iter 75: loss = 311.89365, delta_loss = 6.4406905, learn_rate = 0.070444785
[DEBUG] 2018-05-22 11:38:20,526 -- BPR fold [8] iter 75: loss = 320.00366, delta_loss = -5.703476, learn_rate = 0.033545136
[DEBUG] 2018-05-22 11:38:20,552 -- BPR fold [2] iter 75: loss = 340.1522, delta_loss = 7.9241633, learn_rate = 0.033545136
[DEBUG] 2018-05-22 11:38:20,609 -- BPR fold [10] iter 74: loss = 370.28452, delta_loss = -2.2987635, learn_rate = 0.0034497082
[DEBUG] 2018-05-22 11:38:20,611 -- BPR fold [1] iter 76: loss = 366.8021, delta_loss = 5.5544477, learn_rate = 0.0018110968
[DEBUG] 2018-05-22 11:38:20,614 -- BPR fold [9] iter 76: loss = 312.58456, delta_loss = 6.694491, learn_rate = 0.035222393
[DEBUG] 2018-05-22 11:38:20,616 -- BPR fold [6] iter 76: loss = 346.36508, delta_loss = -1.0394382, learn_rate = 0.016772568
[DEBUG] 2018-05-22 11:38:20,620 -- BPR fold [4] iter 75: loss = 361.9434, delta_loss = -4.438392, learn_rate = 0.0017248541
[DEBUG] 2018-05-22 11:38:20,629 -- BPR fold [5] iter 75: loss = 314.13083, delta_loss = 3.9513621, learn_rate = 0.070444785
[DEBUG] 2018-05-22 11:38:20,675 -- BPR fold [7] iter 77: loss = 313.09906, delta_loss = 7.1234446, learn_rate = 0.017611196
[DEBUG] 2018-05-22 11:38:20,689 -- BPR fold [3] iter 76: loss = 310.55136, delta_loss = 1.3422732, learn_rate = 0.073967025
[DEBUG] 2018-05-22 11:38:20,708 -- BPR fold [8] iter 76: loss = 314.487, delta_loss = 5.516655, learn_rate = 0.016772568
[DEBUG] 2018-05-22 11:38:20,790 -- BPR fold [10] iter 75: loss = 364.01764, delta_loss = 6.2668533, learn_rate = 0.0017248541
[DEBUG] 2018-05-22 11:38:20,790 -- BPR fold [6] iter 77: loss = 339.3304, delta_loss = 7.034683, learn_rate = 0.008386284
[DEBUG] 2018-05-22 11:38:20,793 -- BPR fold [2] iter 76: loss = 349.44525, delta_loss = -9.293062, learn_rate = 0.035222393
[DEBUG] 2018-05-22 11:38:20,800 -- BPR fold [9] iter 77: loss = 313.49014, delta_loss = -0.9055718, learn_rate = 0.036983512
[DEBUG] 2018-05-22 11:38:20,821 -- BPR fold [4] iter 76: loss = 368.52594, delta_loss = -6.5825396, learn_rate = 8.6242706E-4
[DEBUG] 2018-05-22 11:38:20,833 -- BPR fold [1] iter 77: loss = 371.2483, delta_loss = -4.446211, learn_rate = 0.0019016517
[DEBUG] 2018-05-22 11:38:20,840 -- BPR fold [5] iter 76: loss = 312.48215, delta_loss = 1.6486908, learn_rate = 0.073967025
[DEBUG] 2018-05-22 11:38:20,886 -- BPR fold [3] iter 77: loss = 303.15213, delta_loss = 7.399229, learn_rate = 0.07766537
[DEBUG] 2018-05-22 11:38:20,888 -- BPR fold [7] iter 78: loss = 312.85443, delta_loss = 0.24464534, learn_rate = 0.018491756
[DEBUG] 2018-05-22 11:38:20,944 -- BPR fold [8] iter 77: loss = 313.50958, delta_loss = 0.9774306, learn_rate = 0.017611196
[DEBUG] 2018-05-22 11:38:21,005 -- BPR fold [2] iter 77: loss = 339.52063, delta_loss = 9.924611, learn_rate = 0.017611196
[DEBUG] 2018-05-22 11:38:21,021 -- BPR fold [9] iter 78: loss = 312.34573, delta_loss = 1.144398, learn_rate = 0.018491756
[DEBUG] 2018-05-22 11:38:21,023 -- BPR fold [1] iter 78: loss = 363.31717, delta_loss = 7.931123, learn_rate = 9.5082587E-4
[DEBUG] 2018-05-22 11:38:21,035 -- BPR fold [4] iter 77: loss = 362.8839, delta_loss = 5.6420026, learn_rate = 4.3121353E-4
[DEBUG] 2018-05-22 11:38:21,038 -- BPR fold [6] iter 78: loss = 343.19385, delta_loss = -3.8634613, learn_rate = 0.008805598
[DEBUG] 2018-05-22 11:38:21,057 -- BPR fold [5] iter 77: loss = 311.6451, delta_loss = 0.83703756, learn_rate = 0.07766537
[DEBUG] 2018-05-22 11:38:21,061 -- BPR fold [10] iter 76: loss = 367.05185, delta_loss = -3.0341904, learn_rate = 0.0018110968
[DEBUG] 2018-05-22 11:38:21,111 -- BPR fold [7] iter 79: loss = 307.7189, delta_loss = 5.135528, learn_rate = 0.019416343
[DEBUG] 2018-05-22 11:38:21,130 -- BPR fold [3] iter 78: loss = 303.65146, delta_loss = -0.49932152, learn_rate = 0.081548646
[DEBUG] 2018-05-22 11:38:21,145 -- BPR fold [8] iter 78: loss = 316.5251, delta_loss = -3.015506, learn_rate = 0.018491756
[DEBUG] 2018-05-22 11:38:21,221 -- BPR fold [2] iter 78: loss = 333.88803, delta_loss = 5.632607, learn_rate = 0.018491756
[DEBUG] 2018-05-22 11:38:21,228 -- BPR fold [9] iter 79: loss = 307.248, delta_loss = 5.0977697, learn_rate = 0.019416343
[DEBUG] 2018-05-22 11:38:21,244 -- BPR fold [6] iter 79: loss = 336.10693, delta_loss = 7.0869203, learn_rate = 0.004402799
[DEBUG] 2018-05-22 11:38:21,253 -- BPR fold [1] iter 79: loss = 365.08804, delta_loss = -1.7708673, learn_rate = 9.983671E-4
[DEBUG] 2018-05-22 11:38:21,267 -- BPR fold [5] iter 78: loss = 303.80634, delta_loss = 7.838768, learn_rate = 0.081548646
[DEBUG] 2018-05-22 11:38:21,273 -- BPR fold [10] iter 77: loss = 362.25964, delta_loss = 4.7922006, learn_rate = 9.055484E-4
[DEBUG] 2018-05-22 11:38:21,291 -- BPR fold [4] iter 78: loss = 370.4887, delta_loss = -7.60477, learn_rate = 4.527742E-4
[DEBUG] 2018-05-22 11:38:21,325 -- BPR fold [7] iter 80: loss = 312.4604, delta_loss = -4.741483, learn_rate = 0.020387162
[DEBUG] 2018-05-22 11:38:21,350 -- BPR fold [3] iter 79: loss = 297.81287, delta_loss = 5.83859, learn_rate = 0.040774323
[DEBUG] 2018-05-22 11:38:21,359 -- BPR fold [8] iter 79: loss = 310.54785, delta_loss = 5.9772444, learn_rate = 0.009245878
[DEBUG] 2018-05-22 11:38:21,447 -- BPR fold [2] iter 79: loss = 335.07327, delta_loss = -1.1852576, learn_rate = 0.019416343
[DEBUG] 2018-05-22 11:38:21,456 -- BPR fold [9] iter 80: loss = 304.23752, delta_loss = 3.010469, learn_rate = 0.020387162
[DEBUG] 2018-05-22 11:38:21,460 -- BPR fold [6] iter 80: loss = 341.7066, delta_loss = -5.5996666, learn_rate = 0.004622939
[DEBUG] 2018-05-22 11:38:21,466 -- BPR fold [10] iter 78: loss = 366.27994, delta_loss = -4.020299, learn_rate = 9.5082587E-4
[DEBUG] 2018-05-22 11:38:21,474 -- BPR fold [1] iter 80: loss = 364.5377, delta_loss = 0.5503579, learn_rate = 4.9918354E-4
[DEBUG] 2018-05-22 11:38:21,511 -- BPR fold [4] iter 79: loss = 368.34354, delta_loss = 2.1451569, learn_rate = 2.263871E-4
[DEBUG] 2018-05-22 11:38:21,520 -- BPR fold [5] iter 79: loss = 298.48236, delta_loss = 5.323971, learn_rate = 0.08562607
[DEBUG] 2018-05-22 11:38:21,527 -- BPR fold [7] iter 81: loss = 310.31833, delta_loss = 2.1420486, learn_rate = 0.010193581
[DEBUG] 2018-05-22 11:38:21,570 -- BPR fold [8] iter 80: loss = 317.28906, delta_loss = -6.7412157, learn_rate = 0.009708172
[DEBUG] 2018-05-22 11:38:21,587 -- BPR fold [3] iter 80: loss = 296.2603, delta_loss = 1.552568, learn_rate = 0.042813037
[DEBUG] 2018-05-22 11:38:21,653 -- BPR fold [2] iter 80: loss = 333.8585, delta_loss = 1.2147841, learn_rate = 0.009708172
[DEBUG] 2018-05-22 11:38:21,661 -- BPR fold [9] iter 81: loss = 302.72864, delta_loss = 1.5088644, learn_rate = 0.021406518
[DEBUG] 2018-05-22 11:38:21,670 -- BPR fold [4] iter 80: loss = 367.94046, delta_loss = 0.4030868, learn_rate = 2.3770647E-4
[DEBUG] 2018-05-22 11:38:21,672 -- BPR fold [1] iter 81: loss = 366.02582, delta_loss = -1.4881475, learn_rate = 5.2414276E-4
[DEBUG] 2018-05-22 11:38:21,682 -- BPR fold [10] iter 79: loss = 364.70447, delta_loss = 1.5754625, learn_rate = 4.7541293E-4
[DEBUG] 2018-05-22 11:38:21,683 -- BPR fold [6] iter 81: loss = 341.2881, delta_loss = 0.4185095, learn_rate = 0.0023114695
[DEBUG] 2018-05-22 11:38:21,726 -- BPR fold [5] iter 80: loss = 295.88297, delta_loss = 2.599404, learn_rate = 0.08990738
[DEBUG] 2018-05-22 11:38:21,739 -- BPR fold [7] iter 82: loss = 312.61264, delta_loss = -2.2943106, learn_rate = 0.010703259
[DEBUG] 2018-05-22 11:38:21,770 -- BPR fold [3] iter 81: loss = 294.87363, delta_loss = 1.3866843, learn_rate = 0.04495369
[DEBUG] 2018-05-22 11:38:21,821 -- BPR fold [8] iter 81: loss = 312.0797, delta_loss = 5.209349, learn_rate = 0.004854086
[DEBUG] 2018-05-22 11:38:21,905 -- BPR fold [1] iter 82: loss = 373.44345, delta_loss = -7.4176164, learn_rate = 2.6207138E-4
[DEBUG] 2018-05-22 11:38:21,918 -- BPR fold [6] iter 82: loss = 338.90778, delta_loss = 2.3803089, learn_rate = 0.002427043
[DEBUG] 2018-05-22 11:38:21,919 -- BPR fold [2] iter 81: loss = 331.23553, delta_loss = 2.6229594, learn_rate = 0.010193581
[DEBUG] 2018-05-22 11:38:21,932 -- BPR fold [9] iter 82: loss = 309.0109, delta_loss = -6.282244, learn_rate = 0.022476844
[DEBUG] 2018-05-22 11:38:21,949 -- BPR fold [10] iter 80: loss = 359.678, delta_loss = 5.026478, learn_rate = 4.9918354E-4
[DEBUG] 2018-05-22 11:38:21,965 -- BPR fold [7] iter 83: loss = 313.2221, delta_loss = -0.60947794, learn_rate = 0.0053516296
[DEBUG] 2018-05-22 11:38:21,999 -- BPR fold [5] iter 81: loss = 297.24994, delta_loss = -1.3669813, learn_rate = 0.09440275
[DEBUG] 2018-05-22 11:38:22,004 -- BPR fold [4] iter 81: loss = 364.84875, delta_loss = 3.091683, learn_rate = 2.4959177E-4
[DEBUG] 2018-05-22 11:38:22,033 -- BPR fold [3] iter 82: loss = 291.99124, delta_loss = 2.8823798, learn_rate = 0.047201376
[DEBUG] 2018-05-22 11:38:22,050 -- BPR fold [8] iter 82: loss = 313.73117, delta_loss = -1.6514596, learn_rate = 0.0050967904
[DEBUG] 2018-05-22 11:38:22,114 -- BPR fold [2] iter 82: loss = 330.0352, delta_loss = 1.200347, learn_rate = 0.010703259
[DEBUG] 2018-05-22 11:38:22,121 -- BPR fold [1] iter 83: loss = 368.94388, delta_loss = 4.499576, learn_rate = 1.3103569E-4
[DEBUG] 2018-05-22 11:38:22,129 -- BPR fold [9] iter 83: loss = 304.9427, delta_loss = 4.0682025, learn_rate = 0.011238422
[DEBUG] 2018-05-22 11:38:22,142 -- BPR fold [6] iter 83: loss = 334.5623, delta_loss = 4.345507, learn_rate = 0.0025483952
[DEBUG] 2018-05-22 11:38:22,172 -- BPR fold [10] iter 81: loss = 369.8859, delta_loss = -10.207893, learn_rate = 5.2414276E-4
[DEBUG] 2018-05-22 11:38:22,197 -- BPR fold [5] iter 82: loss = 294.23532, delta_loss = 3.0146086, learn_rate = 0.047201376
[DEBUG] 2018-05-22 11:38:22,199 -- BPR fold [4] iter 82: loss = 365.04758, delta_loss = -0.1987974, learn_rate = 2.6207138E-4
[DEBUG] 2018-05-22 11:38:22,202 -- BPR fold [7] iter 84: loss = 315.07205, delta_loss = -1.8499261, learn_rate = 0.0026758148
[DEBUG] 2018-05-22 11:38:22,255 -- BPR fold [8] iter 83: loss = 312.542, delta_loss = 1.1891822, learn_rate = 0.0025483952
[DEBUG] 2018-05-22 11:38:22,266 -- BPR fold [3] iter 83: loss = 291.48813, delta_loss = 0.5031217, learn_rate = 0.049561445
[DEBUG] 2018-05-22 11:38:22,341 -- BPR fold [9] iter 84: loss = 300.32153, delta_loss = 4.6211395, learn_rate = 0.011800344
[DEBUG] 2018-05-22 11:38:22,342 -- BPR fold [2] iter 83: loss = 331.44843, delta_loss = -1.4132386, learn_rate = 0.011238422
[DEBUG] 2018-05-22 11:38:22,350 -- BPR fold [1] iter 84: loss = 359.16318, delta_loss = 9.780685, learn_rate = 1.3758747E-4
[DEBUG] 2018-05-22 11:38:22,357 -- BPR fold [6] iter 84: loss = 336.75128, delta_loss = -2.1890101, learn_rate = 0.0026758148
[DEBUG] 2018-05-22 11:38:22,385 -- BPR fold [7] iter 85: loss = 308.38828, delta_loss = 6.683762, learn_rate = 0.0013379074
[DEBUG] 2018-05-22 11:38:22,399 -- BPR fold [10] iter 82: loss = 367.74884, delta_loss = 2.1370394, learn_rate = 2.6207138E-4
[DEBUG] 2018-05-22 11:38:22,408 -- BPR fold [5] iter 83: loss = 289.4247, delta_loss = 4.810624, learn_rate = 0.049561445
[DEBUG] 2018-05-22 11:38:22,437 -- BPR fold [4] iter 83: loss = 363.26346, delta_loss = 1.7841084, learn_rate = 1.3103569E-4
[DEBUG] 2018-05-22 11:38:22,487 -- BPR fold [3] iter 84: loss = 293.1013, delta_loss = -1.6131586, learn_rate = 0.052039515
[DEBUG] 2018-05-22 11:38:22,488 -- BPR fold [8] iter 84: loss = 310.26364, delta_loss = 2.278334, learn_rate = 0.0026758148
[DEBUG] 2018-05-22 11:38:22,575 -- BPR fold [1] iter 85: loss = 370.94934, delta_loss = -11.786157, learn_rate = 1.4446685E-4
[DEBUG] 2018-05-22 11:38:22,587 -- BPR fold [9] iter 85: loss = 304.55905, delta_loss = -4.2374988, learn_rate = 0.012390361
[DEBUG] 2018-05-22 11:38:22,588 -- BPR fold [2] iter 84: loss = 326.48816, delta_loss = 4.9602523, learn_rate = 0.005619211
[DEBUG] 2018-05-22 11:38:22,589 -- BPR fold [6] iter 85: loss = 332.90784, delta_loss = 3.8434622, learn_rate = 0.0013379074
[DEBUG] 2018-05-22 11:38:22,658 -- BPR fold [10] iter 83: loss = 371.26688, delta_loss = -3.5180361, learn_rate = 2.7517494E-4
[DEBUG] 2018-05-22 11:38:22,676 -- BPR fold [7] iter 86: loss = 307.21207, delta_loss = 1.1762183, learn_rate = 0.0014048028
[DEBUG] 2018-05-22 11:38:22,680 -- BPR fold [5] iter 84: loss = 288.76547, delta_loss = 0.6592434, learn_rate = 0.052039515
[DEBUG] 2018-05-22 11:38:22,693 -- BPR fold [4] iter 84: loss = 363.6626, delta_loss = -0.39912555, learn_rate = 1.3758747E-4
[DEBUG] 2018-05-22 11:38:22,749 -- BPR fold [8] iter 85: loss = 312.9952, delta_loss = -2.731561, learn_rate = 0.0028096056
[DEBUG] 2018-05-22 11:38:22,785 -- BPR fold [3] iter 85: loss = 290.4328, delta_loss = 2.6684728, learn_rate = 0.026019758
[DEBUG] 2018-05-22 11:38:22,867 -- BPR fold [9] iter 86: loss = 304.82483, delta_loss = -0.2657908, learn_rate = 0.0061951806
[DEBUG] 2018-05-22 11:38:22,927 -- BPR fold [6] iter 86: loss = 339.37234, delta_loss = -6.464502, learn_rate = 0.0014048028
[DEBUG] 2018-05-22 11:38:22,928 -- BPR fold [1] iter 86: loss = 368.1378, delta_loss = 2.8115437, learn_rate = 7.223342E-5
[DEBUG] 2018-05-22 11:38:22,945 -- BPR fold [2] iter 85: loss = 330.68948, delta_loss = -4.2013154, learn_rate = 0.005900172
[DEBUG] 2018-05-22 11:38:22,984 -- BPR fold [10] iter 84: loss = 368.23422, delta_loss = 3.0326624, learn_rate = 1.3758747E-4
[DEBUG] 2018-05-22 11:38:22,987 -- BPR fold [5] iter 85: loss = 286.1457, delta_loss = 2.6197593, learn_rate = 0.054641493
[DEBUG] 2018-05-22 11:38:22,988 -- BPR fold [4] iter 85: loss = 365.10284, delta_loss = -1.440255, learn_rate = 6.8793735E-5
[DEBUG] 2018-05-22 11:38:22,990 -- BPR fold [7] iter 87: loss = 309.79358, delta_loss = -2.581501, learn_rate = 0.001475043
[DEBUG] 2018-05-22 11:38:23,043 -- BPR fold [3] iter 86: loss = 288.69815, delta_loss = 1.7346383, learn_rate = 0.027320746
[DEBUG] 2018-05-22 11:38:23,063 -- BPR fold [8] iter 86: loss = 308.4358, delta_loss = 4.559419, learn_rate = 0.0014048028
[DEBUG] 2018-05-22 11:38:23,129 -- BPR fold [9] iter 87: loss = 301.0079, delta_loss = 3.8169346, learn_rate = 0.0030975903
[DEBUG] 2018-05-22 11:38:23,161 -- BPR fold [1] iter 87: loss = 375.65985, delta_loss = -7.522042, learn_rate = 7.584509E-5
[DEBUG] 2018-05-22 11:38:23,175 -- BPR fold [2] iter 86: loss = 330.14594, delta_loss = 0.5435655, learn_rate = 0.002950086
[DEBUG] 2018-05-22 11:38:23,179 -- BPR fold [6] iter 87: loss = 335.82816, delta_loss = 3.5441885, learn_rate = 7.024014E-4
[DEBUG] 2018-05-22 11:38:23,199 -- BPR fold [4] iter 86: loss = 371.73914, delta_loss = -6.636308, learn_rate = 3.4396868E-5
[DEBUG] 2018-05-22 11:38:23,215 -- BPR fold [5] iter 86: loss = 286.61993, delta_loss = -0.4742257, learn_rate = 0.057373565
[DEBUG] 2018-05-22 11:38:23,218 -- BPR fold [7] iter 88: loss = 309.5658, delta_loss = 0.22777757, learn_rate = 7.375215E-4
[DEBUG] 2018-05-22 11:38:23,219 -- BPR fold [10] iter 85: loss = 364.10123, delta_loss = 4.1330028, learn_rate = 1.4446685E-4
[DEBUG] 2018-05-22 11:38:23,261 -- BPR fold [8] iter 87: loss = 309.91446, delta_loss = -1.4786723, learn_rate = 0.001475043
[DEBUG] 2018-05-22 11:38:23,275 -- BPR fold [3] iter 87: loss = 287.53015, delta_loss = 1.1680064, learn_rate = 0.028686782
[DEBUG] 2018-05-22 11:38:23,352 -- BPR fold [9] iter 88: loss = 303.47736, delta_loss = -2.469447, learn_rate = 0.0032524697
[DEBUG] 2018-05-22 11:38:23,373 -- BPR fold [6] iter 88: loss = 343.58798, delta_loss = -7.759834, learn_rate = 7.375215E-4
[DEBUG] 2018-05-22 11:38:23,380 -- BPR fold [1] iter 88: loss = 370.87024, delta_loss = 4.7895937, learn_rate = 3.7922546E-5
[DEBUG] 2018-05-22 11:38:23,381 -- BPR fold [2] iter 87: loss = 330.45773, delta_loss = -0.31180763, learn_rate = 0.0030975903
[DEBUG] 2018-05-22 11:38:23,417 -- BPR fold [5] iter 87: loss = 286.82184, delta_loss = -0.20189758, learn_rate = 0.028686782
[DEBUG] 2018-05-22 11:38:23,418 -- BPR fold [4] iter 87: loss = 363.3831, delta_loss = 8.356045, learn_rate = 1.7198434E-5
[DEBUG] 2018-05-22 11:38:23,430 -- BPR fold [10] iter 86: loss = 367.73456, delta_loss = -3.6333406, learn_rate = 1.5169018E-4
[DEBUG] 2018-05-22 11:38:23,443 -- BPR fold [7] iter 89: loss = 310.00214, delta_loss = -0.4363458, learn_rate = 7.743976E-4
[DEBUG] 2018-05-22 11:38:23,486 -- BPR fold [8] iter 88: loss = 313.16904, delta_loss = -3.2545838, learn_rate = 7.375215E-4
[DEBUG] 2018-05-22 11:38:23,493 -- BPR fold [3] iter 88: loss = 289.15573, delta_loss = -1.6255662, learn_rate = 0.030121122
[DEBUG] 2018-05-22 11:38:23,609 -- BPR fold [9] iter 89: loss = 303.50735, delta_loss = -0.029992709, learn_rate = 0.0016262349
[DEBUG] 2018-05-22 11:38:23,638 -- BPR fold [4] iter 88: loss = 361.79163, delta_loss = 1.5914786, learn_rate = 1.8058356E-5
[DEBUG] 2018-05-22 11:38:23,674 -- BPR fold [2] iter 88: loss = 329.99185, delta_loss = 0.46587577, learn_rate = 0.0015487951
[DEBUG] 2018-05-22 11:38:23,692 -- BPR fold [5] iter 88: loss = 283.11542, delta_loss = 3.7063925, learn_rate = 0.014343391
[DEBUG] 2018-05-22 11:38:23,692 -- BPR fold [6] iter 89: loss = 337.8371, delta_loss = 5.750868, learn_rate = 3.6876075E-4
[DEBUG] 2018-05-22 11:38:23,694 -- BPR fold [1] iter 89: loss = 364.14642, delta_loss = 6.7238197, learn_rate = 3.9818675E-5
[DEBUG] 2018-05-22 11:38:23,723 -- BPR fold [7] iter 90: loss = 309.74695, delta_loss = 0.25517777, learn_rate = 3.871988E-4
[DEBUG] 2018-05-22 11:38:23,739 -- BPR fold [3] iter 89: loss = 284.48563, delta_loss = 4.6701035, learn_rate = 0.015060561
[DEBUG] 2018-05-22 11:38:23,756 -- BPR fold [10] iter 87: loss = 364.7909, delta_loss = 2.94367, learn_rate = 7.584509E-5
[DEBUG] 2018-05-22 11:38:23,793 -- BPR fold [8] iter 89: loss = 314.7506, delta_loss = -1.5815686, learn_rate = 3.6876075E-4
[DEBUG] 2018-05-22 11:38:23,943 -- BPR fold [4] iter 89: loss = 362.02414, delta_loss = -0.23250115, learn_rate = 1.8961273E-5
[DEBUG] 2018-05-22 11:38:23,956 -- BPR fold [9] iter 90: loss = 304.83786, delta_loss = -1.330519, learn_rate = 8.131174E-4
[DEBUG] 2018-05-22 11:38:24,011 -- BPR fold [6] iter 90: loss = 337.97458, delta_loss = -0.1374767, learn_rate = 3.871988E-4
[DEBUG] 2018-05-22 11:38:24,021 -- BPR fold [2] iter 89: loss = 329.9765, delta_loss = 0.015358104, learn_rate = 0.0016262349
[DEBUG] 2018-05-22 11:38:24,022 -- BPR fold [1] iter 90: loss = 363.27188, delta_loss = 0.8745542, learn_rate = 4.1809606E-5
[DEBUG] 2018-05-22 11:38:24,032 -- BPR fold [5] iter 89: loss = 282.43793, delta_loss = 0.67749286, learn_rate = 0.015060561
[DEBUG] 2018-05-22 11:38:24,035 -- BPR fold [10] iter 88: loss = 369.9208, delta_loss = -5.1299214, learn_rate = 7.963735E-5
[DEBUG] 2018-05-22 11:38:24,038 -- BPR fold [7] iter 91: loss = 310.8664, delta_loss = -1.119433, learn_rate = 4.065587E-4
[DEBUG] 2018-05-22 11:38:24,059 -- BPR fold [8] iter 90: loss = 312.35782, delta_loss = 2.3927827, learn_rate = 1.8438038E-4
[DEBUG] 2018-05-22 11:38:24,081 -- BPR fold [3] iter 90: loss = 288.63626, delta_loss = -4.150629, learn_rate = 0.01581359
[DEBUG] 2018-05-22 11:38:24,250 -- BPR fold [9] iter 91: loss = 301.7407, delta_loss = 3.0971813, learn_rate = 4.065587E-4
